osmid,y,x,street_count,highway,ref,geometry
90262766,38.5731176,-121.466579,4,traffic_signals,,POINT (-121.466579 38.5731176)
90262859,38.5411692,-121.4746995,3,,,POINT (-121.4746995 38.5411692)
90262871,38.5627258,-121.4919153,5,traffic_signals,,POINT (-121.4919153 38.5627258)
90262894,38.5619922,-121.4875519,3,,,POINT (-121.4875519 38.5619922)
90263042,38.5605678,-121.4821756,3,motorway_junction,6A,POINT (-121.4821756 38.5605678)
90263050,38.5589957,-121.476896,3,motorway_junction,,POINT (-121.476896 38.5589957)
90263079,38.552734,-121.474146,3,,,POINT (-121.474146 38.552734)
90263443,38.559923,-121.514442,3,,,POINT (-121.514442 38.559923)
90263572,38.643266,-121.436215,3,,,POINT (-121.436215 38.643266)
90263701,38.5783573,-121.5047097,4,traffic_signals,,POINT (-121.5047097 38.5783573)
90263832,38.612058,-121.538439,3,motorway_junction,85,POINT (-121.538439 38.612058)
90264126,38.5680443,-121.5121898,3,motorway_junction,,POINT (-121.5121898 38.5680443)
90264266,38.5796065,-121.5056615,3,,,POINT (-121.5056615 38.5796065)
90264299,38.5949962,-121.4444108,3,,,POINT (-121.4444108 38.5949962)
90264439,38.602983,-121.434863,3,,,POINT (-121.434863 38.602983)
90264496,38.533174,-121.446375,3,,,POINT (-121.446375 38.533174)
90264634,38.62215,-121.522804,3,,,POINT (-121.522804 38.62215)
90264674,38.6306856,-121.5199244,3,motorway_junction,522,POINT (-121.5199244 38.6306856)
90264743,38.538194,-121.513237,3,motorway_junction,516,POINT (-121.513237 38.538194)
90264749,38.540554,-121.510331,4,,,POINT (-121.510331 38.540554)
90264767,38.545479,-121.508988,3,,,POINT (-121.508988 38.545479)
90264858,38.553514,-121.473959,3,motorway_junction,298B,POINT (-121.473959 38.553514)
90264873,38.5565793,-121.4737264,4,traffic_signals,,POINT (-121.4737264 38.5565793)
90265105,38.4812374,-121.512421,3,traffic_signals,,POINT (-121.512421 38.4812374)
90265303,38.6189284,-121.5142784,3,motorway_junction,522,POINT (-121.5142784 38.6189284)
90265527,38.480073,-121.510039,3,,,POINT (-121.510039 38.480073)
90265773,38.4572699,-121.4147949,3,,,POINT (-121.4147949 38.4572699)
90265796,38.453528,-121.409057,3,,,POINT (-121.409057 38.453528)
90265960,38.6352213,-121.3886732,3,motorway_junction,14A,POINT (-121.3886732 38.6352213)
90265980,38.6362457,-121.385346,3,,,POINT (-121.385346 38.6362457)
90266104,38.634758,-121.390251,3,,,POINT (-121.390251 38.634758)
90266124,38.6367054,-121.3842347,3,,,POINT (-121.3842347 38.6367054)
90266130,38.5822587,-121.4627861,3,motorway_junction,7B,POINT (-121.4627861 38.5822587)
90266140,38.5795137,-121.4652786,3,,,POINT (-121.4652786 38.5795137)
90266272,38.5391165,-121.4871394,4,,,POINT (-121.4871394 38.5391165)
90266517,38.473158,-121.441741,4,,,POINT (-121.441741 38.473158)
90266538,38.4742311,-121.4442591,3,,,POINT (-121.4442591 38.4742311)
90267187,38.631238,-121.504916,3,motorway_junction,88,POINT (-121.504916 38.631238)
90267212,38.6325446,-121.4994514,4,traffic_signals,,POINT (-121.4994514 38.6325446)
90267334,38.5992936,-121.4741504,3,,,POINT (-121.4741504 38.5992936)
90267416,38.6279515,-121.4471679,1,turning_circle,,POINT (-121.4471679 38.6279515)
90267420,38.6272072,-121.4471739,1,turning_circle,,POINT (-121.4471739 38.6272072)
90269218,38.617051,-121.420403,3,,,POINT (-121.420403 38.617051)
90269228,38.619694,-121.4199024,3,,,POINT (-121.4199024 38.619694)
90269230,38.6201899,-121.419906,5,traffic_signals,,POINT (-121.419906 38.6201899)
90270039,38.6524134,-121.5314892,3,,,POINT (-121.5314892 38.6524134)
90270344,38.4813148,-121.5076499,5,,,POINT (-121.5076499 38.4813148)
90270415,38.485089,-121.512065,3,,,POINT (-121.512065 38.485089)
90270422,38.5603094,-121.4572517,3,motorway_junction,7,POINT (-121.4572517 38.5603094)
90270588,38.5516898,-121.4326384,3,motorway_junction,8B,POINT (-121.4326384 38.5516898)
90270606,38.549475,-121.427888,4,traffic_signals,,POINT (-121.427888 38.549475)
90270638,38.64243,-121.384862,3,,,POINT (-121.384862 38.64243)
90270732,38.63685,-121.3877244,1,,,POINT (-121.3877244 38.63685)
90270794,38.6388538,-121.3832173,3,,,POINT (-121.3832173 38.6388538)
90270907,38.637934,-121.40544,3,,,POINT (-121.40544 38.637934)
90270925,38.6407364,-121.3999448,4,,,POINT (-121.3999448 38.6407364)
90271163,38.523453,-121.441891,3,,,POINT (-121.441891 38.523453)
90271254,38.67075,-121.54605,3,,,POINT (-121.54605 38.67075)
90271362,38.6028378,-121.4661954,3,,,POINT (-121.4661954 38.6028378)
90271368,38.5993833,-121.4510351,5,traffic_signals,,POINT (-121.4510351 38.5993833)
90271386,38.600065,-121.447959,3,,,POINT (-121.447959 38.600065)
90271544,38.558143,-121.385945,3,,,POINT (-121.385945 38.558143)
90271567,38.627413,-121.512232,3,,,POINT (-121.512232 38.627413)
90271968,38.6068557,-121.506514,4,traffic_signals,,POINT (-121.506514 38.6068557)
90271971,38.607286,-121.506723,3,,,POINT (-121.506723 38.607286)
90272024,38.605254,-121.507268,3,motorway_junction,521A,POINT (-121.507268 38.605254)
90272104,38.477817,-121.507446,3,motorway_junction,512,POINT (-121.507446 38.477817)
90272900,38.641674,-121.462545,3,,,POINT (-121.462545 38.641674)
90272912,38.641897,-121.458134,3,,,POINT (-121.458134 38.641897)
90272917,38.6420442,-121.456925,4,,,POINT (-121.456925 38.6420442)
90272926,38.641933,-121.456076,3,,,POINT (-121.456076 38.641933)
90272936,38.641328,-121.451454,3,motorway_junction,90,POINT (-121.451454 38.641328)
90273173,38.6045642,-121.4371373,3,,,POINT (-121.4371373 38.6045642)
90273310,38.6403074,-121.4777469,3,,,POINT (-121.4777469 38.6403074)
90273337,38.640515,-121.477998,3,,,POINT (-121.477998 38.640515)
90273353,38.6429831,-121.5240147,4,traffic_signals,,POINT (-121.5240147 38.6429831)
90273385,38.5605136,-121.4625987,3,,,POINT (-121.4625987 38.5605136)
90273475,38.588312,-121.503907,3,,,POINT (-121.503907 38.588312)
90274114,38.550857,-121.428705,3,,,POINT (-121.428705 38.550857)
90274206,38.641156,-121.424711,3,,,POINT (-121.424711 38.641156)
90275266,38.5451905,-121.446303,1,,,POINT (-121.446303 38.5451905)
90277107,38.5991515,-121.4462391,4,,,POINT (-121.4462391 38.5991515)
90277129,38.6000562,-121.4427772,3,,,POINT (-121.4427772 38.6000562)
90277585,38.60618,-121.509464,3,,,POINT (-121.509464 38.60618)
90277602,38.606095,-121.508352,3,,,POINT (-121.508352 38.606095)
90277716,38.6068848,-121.506413,4,traffic_signals,,POINT (-121.506413 38.6068848)
90277862,38.644925,-121.4291565,4,,,POINT (-121.4291565 38.644925)
90278322,38.6119108,-121.4257032,3,,,POINT (-121.4257032 38.6119108)
90278371,38.5521887,-121.415485,3,motorway_junction,9,POINT (-121.415485 38.5521887)
90278374,38.5526147,-121.4123861,3,motorway_junction,,POINT (-121.4123861 38.5526147)
90278382,38.5523785,-121.4100227,3,,,POINT (-121.4100227 38.5523785)
90278384,38.5522742,-121.409225,3,traffic_signals,,POINT (-121.409225 38.5522742)
90278798,38.4741958,-121.4350142,3,,,POINT (-121.4350142 38.4741958)
90278805,38.4740085,-121.434991,1,,,POINT (-121.434991 38.4740085)
90278817,38.4742354,-121.4465894,3,,,POINT (-121.4465894 38.4742354)
90278864,38.456947,-121.410729,3,,,POINT (-121.410729 38.456947)
90278966,38.600223,-121.458212,3,motorway_junction,47A,POINT (-121.458212 38.600223)
90278985,38.600769,-121.4597005,3,,,POINT (-121.4597005 38.600769)
90278994,38.600874,-121.4579567,3,,,POINT (-121.4579567 38.600874)
90279002,38.5992269,-121.4557235,3,,,POINT (-121.4557235 38.5992269)
90279227,38.5502805,-121.4278977,3,,,POINT (-121.4278977 38.5502805)
90279854,38.4739059,-121.4255118,3,,,POINT (-121.4255118 38.4739059)
90280243,38.65565,-121.532833,3,,,POINT (-121.532833 38.65565)
90280349,38.6407302,-121.4569133,4,traffic_signals,,POINT (-121.4569133 38.6407302)
90281240,38.5965864,-121.4756799,3,motorway_junction,46A,POINT (-121.4756799 38.5965864)
90281250,38.5975979,-121.4727746,2,,,POINT (-121.4727746 38.5975979)
90281472,38.5947527,-121.4445025,3,,,POINT (-121.4445025 38.5947527)
90281490,38.5977925,-121.4466679,3,,,POINT (-121.4466679 38.5977925)
90281584,38.5504024,-121.42689,3,,,POINT (-121.42689 38.5504024)
90281592,38.600225,-121.461979,3,,,POINT (-121.461979 38.600225)
90281696,38.6065852,-121.507329,3,,,POINT (-121.507329 38.6065852)
90282444,38.59924,-121.455629,3,,,POINT (-121.455629 38.59924)
90282467,38.6000633,-121.4530058,3,motorway_junction,47B,POINT (-121.4530058 38.6000633)
90282578,38.4741947,-121.434767,3,,,POINT (-121.434767 38.4741947)
90282580,38.4740034,-121.434736,1,,,POINT (-121.434736 38.4740034)
90282597,38.4741851,-121.4323109,3,,,POINT (-121.4323109 38.4741851)
90282769,38.6002158,-121.4520188,3,,,POINT (-121.4520188 38.6002158)
90282780,38.6006445,-121.4498898,4,,,POINT (-121.4498898 38.6006445)
90282792,38.600213,-121.448,3,motorway_junction,47B,POINT (-121.448 38.600213)
90283044,38.5151835,-121.5263039,4,,,POINT (-121.5263039 38.5151835)
90283048,38.514375,-121.523587,3,,,POINT (-121.523587 38.514375)
90283066,38.5161272,-121.522536,3,traffic_signals,,POINT (-121.522536 38.5161272)
90283109,38.604899,-121.433719,3,motorway_junction,9B,POINT (-121.433719 38.604899)
90283154,38.5756782,-121.466918,5,traffic_signals,,POINT (-121.466918 38.5756782)
90283221,38.5753152,-121.4655958,5,traffic_signals,,POINT (-121.4655958 38.5753152)
90284233,38.666569,-121.498384,3,,,POINT (-121.498384 38.666569)
90284252,38.666363,-121.496798,3,,,POINT (-121.496798 38.666363)
90284274,38.6677767,-121.4973913,3,,,POINT (-121.4973913 38.6677767)
90284282,38.58108,-121.441421,3,,,POINT (-121.441421 38.58108)
90284309,38.580129,-121.436608,3,,,POINT (-121.436608 38.580129)
90284314,38.649717,-121.533651,3,,,POINT (-121.533651 38.649717)
90284336,38.6505267,-121.534873,4,,,POINT (-121.534873 38.6505267)
90284344,38.650347,-121.5381395,3,,,POINT (-121.5381395 38.650347)
90284393,38.5386242,-121.4868847,3,,,POINT (-121.4868847 38.5386242)
90284938,38.6242791,-121.4170563,3,motorway_junction,11,POINT (-121.4170563 38.6242791)
90285020,38.5665045,-121.42847,5,,,POINT (-121.42847 38.5665045)
90285022,38.5652697,-121.4273,4,,,POINT (-121.4273 38.5652697)
90285041,38.562273,-121.430011,3,,,POINT (-121.430011 38.562273)
90285045,38.490786,-121.522511,3,,,POINT (-121.522511 38.490786)
90285056,38.4904455,-121.521849,3,,,POINT (-121.521849 38.4904455)
90285062,38.4889203,-121.5211543,3,,,POINT (-121.5211543 38.4889203)
90285066,38.489548,-121.52315,3,,,POINT (-121.52315 38.489548)
90285120,38.457021,-121.438359,1,turning_circle,,POINT (-121.438359 38.457021)
90285122,38.457025,-121.437662,3,,,POINT (-121.437662 38.457025)
90285124,38.457031,-121.436812,3,,,POINT (-121.436812 38.457031)
90285137,38.457301,-121.435965,1,turning_circle,,POINT (-121.435965 38.457301)
90285306,38.4709698,-121.4462884,3,,,POINT (-121.4462884 38.4709698)
90285320,38.471018,-121.447325,1,turning_circle,,POINT (-121.447325 38.471018)
90285332,38.6243776,-121.4979255,4,,,POINT (-121.4979255 38.6243776)
90285347,38.624458,-121.498941,3,,,POINT (-121.498941 38.624458)
90285348,38.624595,-121.49978,3,,,POINT (-121.49978 38.624595)
90285350,38.624707,-121.500448,3,,,POINT (-121.500448 38.624707)
90285355,38.625033,-121.501539,4,,,POINT (-121.501539 38.625033)
90285359,38.625332,-121.502466,3,,,POINT (-121.502466 38.625332)
90285366,38.62307,-121.485058,3,,,POINT (-121.485058 38.62307)
90285376,38.623117,-121.487147,3,,,POINT (-121.487147 38.623117)
90285384,38.611309,-121.536799,3,,,POINT (-121.536799 38.611309)
90285397,38.611137,-121.53452,3,,,POINT (-121.53452 38.611137)
90285402,38.6461292,-121.4337139,3,,,POINT (-121.4337139 38.6461292)
90285405,38.64615,-121.431511,4,,,POINT (-121.431511 38.64615)
90285407,38.646128,-121.429144,3,,,POINT (-121.429144 38.646128)
90285430,38.6069717,-121.4554402,3,,,POINT (-121.4554402 38.6069717)
90285497,38.485042,-121.520109,1,turning_circle,,POINT (-121.520109 38.485042)
90285500,38.485247,-121.51974,3,,,POINT (-121.51974 38.485247)
90285505,38.493928,-121.504678,1,,,POINT (-121.504678 38.493928)
90285511,38.4935356,-121.5045697,3,,,POINT (-121.5045697 38.4935356)
90285537,38.621269,-121.503298,3,,,POINT (-121.503298 38.621269)
90285539,38.620558,-121.503289,3,,,POINT (-121.503289 38.620558)
90285541,38.619868,-121.50328,3,,,POINT (-121.50328 38.619868)
90285545,38.619219,-121.503267,3,,,POINT (-121.503267 38.619219)
90285553,38.617884,-121.502947,3,,,POINT (-121.502947 38.617884)
90285555,38.617243,-121.502747,3,,,POINT (-121.502747 38.617243)
90285769,38.4810589,-121.4684317,3,,,POINT (-121.4684317 38.4810589)
90285775,38.480367,-121.468319,3,,,POINT (-121.468319 38.480367)
90286492,38.489863,-121.522345,3,,,POINT (-121.522345 38.489863)
90286494,38.489624,-121.522164,1,turning_circle,,POINT (-121.522164 38.489624)
90286517,38.547383,-121.48296,3,,,POINT (-121.48296 38.547383)
90286519,38.547411,-121.480186,3,,,POINT (-121.480186 38.547411)
90286524,38.5474165,-121.4790903,3,,,POINT (-121.4790903 38.5474165)
90286526,38.547445,-121.47582,3,,,POINT (-121.47582 38.547445)
90287098,38.654217,-121.465233,3,,,POINT (-121.465233 38.654217)
90287100,38.654695,-121.465233,1,turning_circle,,POINT (-121.465233 38.654695)
90287405,38.584647,-121.4960802,4,traffic_signals,,POINT (-121.4960802 38.584647)
90287407,38.584289,-121.4947173,4,,,POINT (-121.4947173 38.584289)
90287409,38.5839388,-121.493401,4,,,POINT (-121.493401 38.5839388)
90287411,38.5835886,-121.4920615,4,,,POINT (-121.4920615 38.5835886)
90287414,38.5832314,-121.4907213,4,,,POINT (-121.4907213 38.5832314)
90287416,38.5828837,-121.4894168,4,,,POINT (-121.4894168 38.5828837)
90287422,38.5824458,-121.4877887,4,,,POINT (-121.4877887 38.5824458)
90287424,38.5820924,-121.4864604,4,traffic_signals,,POINT (-121.4864604 38.5820924)
90287426,38.5817355,-121.4851186,4,traffic_signals,,POINT (-121.4851186 38.5817355)
90287428,38.5813808,-121.4837855,4,traffic_signals,,POINT (-121.4837855 38.5813808)
90287430,38.5810267,-121.4824543,4,,,POINT (-121.4824543 38.5810267)
90287432,38.5806742,-121.4811294,4,,,POINT (-121.4811294 38.5806742)
90287434,38.5803209,-121.4798015,4,,,POINT (-121.4798015 38.5803209)
90287438,38.5799672,-121.4784719,4,,,POINT (-121.4784719 38.5799672)
90287441,38.5796347,-121.477207,4,traffic_signals,,POINT (-121.477207 38.5796347)
90287443,38.5792762,-121.4758659,4,,,POINT (-121.4758659 38.5792762)
90287445,38.5789187,-121.474485,4,,,POINT (-121.474485 38.5789187)
90287447,38.5785559,-121.473176,4,,,POINT (-121.473176 38.5785559)
90287449,38.5781984,-121.4718188,4,mini_roundabout,,POINT (-121.4718188 38.5781984)
90287451,38.5778441,-121.4704818,4,,,POINT (-121.4704818 38.5778441)
90287453,38.5774807,-121.4691266,4,,,POINT (-121.4691266 38.5774807)
90287455,38.5771196,-121.4678089,4,,,POINT (-121.4678089 38.5771196)
90287457,38.5767673,-121.4664439,4,traffic_signals,,POINT (-121.4664439 38.5767673)
90287463,38.5764116,-121.4651073,4,traffic_signals,,POINT (-121.4651073 38.5764116)
90287470,38.5760594,-121.4638013,4,traffic_signals,,POINT (-121.4638013 38.5760594)
90287486,38.5747802,-121.4634367,3,,,POINT (-121.4634367 38.5747802)
90287489,38.569728,-121.439658,3,,,POINT (-121.439658 38.569728)
90287490,38.5694234,-121.4375252,3,,,POINT (-121.4375252 38.5694234)
90287491,38.572387,-121.448733,3,,,POINT (-121.448733 38.572387)
90287492,38.5719486,-121.4470748,4,,,POINT (-121.4470748 38.5719486)
90287493,38.571467,-121.445312,3,,,POINT (-121.445312 38.571467)
90287497,38.520252,-121.517148,3,,,POINT (-121.517148 38.520252)
90287502,38.521096,-121.516061,3,,,POINT (-121.516061 38.521096)
90287508,38.521291,-121.515942,1,turning_circle,,POINT (-121.515942 38.521291)
90287702,38.509944,-121.544863,3,,,POINT (-121.544863 38.509944)
90287704,38.510244,-121.545031,3,,,POINT (-121.545031 38.510244)
90287707,38.510676,-121.545273,3,,,POINT (-121.545273 38.510676)
90287709,38.511405,-121.545679,3,,,POINT (-121.545679 38.511405)
90287711,38.512134,-121.546086,3,,,POINT (-121.546086 38.512134)
90287713,38.512868,-121.546498,3,,,POINT (-121.546498 38.512868)
90287717,38.513554,-121.54688,3,,,POINT (-121.54688 38.513554)
90287724,38.510036,-121.544595,1,turning_circle,,POINT (-121.544595 38.510036)
90287729,38.510775,-121.544986,1,turning_circle,,POINT (-121.544986 38.510775)
90287733,38.511508,-121.545381,1,turning_circle,,POINT (-121.545381 38.511508)
90287738,38.512248,-121.545759,1,turning_circle,,POINT (-121.545759 38.512248)
90287743,38.512985,-121.546142,1,turning_circle,,POINT (-121.546142 38.512985)
90288018,38.453595,-121.441396,3,,,POINT (-121.441396 38.453595)
90288030,38.453104,-121.44189,3,,,POINT (-121.44189 38.453104)
90288032,38.452873,-121.442297,1,turning_circle,,POINT (-121.442297 38.452873)
90288104,38.575785,-121.417372,3,,,POINT (-121.417372 38.575785)
90288141,38.5709734,-121.4187363,4,,,POINT (-121.4187363 38.5709734)
90288312,38.6196863,-121.4254623,3,,,POINT (-121.4254623 38.6196863)
90288333,38.445505,-121.429101,3,,,POINT (-121.429101 38.445505)
90288356,38.443998,-121.42836,3,,,POINT (-121.42836 38.443998)
90288513,38.55489,-121.396251,4,,,POINT (-121.396251 38.55489)
90288521,38.554802,-121.395755,1,turning_circle,,POINT (-121.395755 38.554802)
90288548,38.5286744,-121.4832273,3,traffic_signals,,POINT (-121.4832273 38.5286744)
90288550,38.5286809,-121.4816468,3,,,POINT (-121.4816468 38.5286809)
90288555,38.5287135,-121.4773127,3,,,POINT (-121.4773127 38.5287135)
90288557,38.5287116,-121.4743523,3,,,POINT (-121.4743523 38.5287116)
90288559,38.528736,-121.472717,3,,,POINT (-121.472717 38.528736)
90288564,38.5328346,-121.5170091,3,,,POINT (-121.5170091 38.5328346)
90288570,38.532309,-121.515978,4,,,POINT (-121.515978 38.532309)
90288586,38.531935,-121.514848,3,,,POINT (-121.514848 38.531935)
90288588,38.531474,-121.514216,3,,,POINT (-121.514216 38.531474)
90288590,38.531,-121.513573,3,,,POINT (-121.513573 38.531)
90288596,38.530451,-121.512759,3,,,POINT (-121.512759 38.530451)
90288605,38.529043,-121.468193,3,,,POINT (-121.468193 38.529043)
90288607,38.52904,-121.467252,3,,,POINT (-121.467252 38.52904)
90288609,38.529032,-121.464715,3,,,POINT (-121.464715 38.529032)
90288614,38.528713,-121.464717,3,,,POINT (-121.464717 38.528713)
90288618,38.5287485,-121.4640778,3,,,POINT (-121.4640778 38.5287485)
90288625,38.527844,-121.43537,3,,,POINT (-121.43537 38.527844)
90288626,38.527847,-121.434538,4,,,POINT (-121.434538 38.527847)
90288627,38.52785,-121.433708,3,,,POINT (-121.433708 38.52785)
90288669,38.528078,-121.45215,3,,,POINT (-121.45215 38.528078)
90288675,38.5290475,-121.4727925,3,,,POINT (-121.4727925 38.5290475)
90288677,38.529042,-121.470517,3,,,POINT (-121.470517 38.529042)
90288678,38.529041,-121.470201,1,,,POINT (-121.470201 38.529041)
90288744,38.562145,-121.469822,3,,,POINT (-121.469822 38.562145)
90288746,38.561707,-121.468168,4,,,POINT (-121.468168 38.561707)
90288748,38.561177,-121.466164,3,,,POINT (-121.466164 38.561177)
90288836,38.4452788,-121.4220832,3,,,POINT (-121.4220832 38.4452788)
90288838,38.4447958,-121.4218678,3,,,POINT (-121.4218678 38.4447958)
90288842,38.4443593,-121.4216671,3,,,POINT (-121.4216671 38.4443593)
90288844,38.444011,-121.4213897,3,,,POINT (-121.4213897 38.444011)
90288846,38.4437123,-121.421175,3,,,POINT (-121.421175 38.4437123)
90288855,38.4429954,-121.4206908,3,,,POINT (-121.4206908 38.4429954)
90288861,38.44229,-121.420467,4,,,POINT (-121.420467 38.44229)
